UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel
U02368,amanda92,31,Male,kbarnes@yahoo.com,4,451.37,3.2525,112.8425,Data Science,Advanced
U02369,jennifer31,16,Male,jonathanjenkins@yahoo.com,2,0.0,3.465,0.0,Digital Marketing,Advanced
U02370,zray,24,Male,curtiswendy@gmail.com,14,1092.76,3.1721428571428576,78.05428571428571,Business,Intermediate
U02371,nicole03,34,Female,vellis@gmail.com,12,1569.7,2.8333333333333335,130.80833333333334,Artificial Intelligence,Advanced
U02372,kevinmunoz,35,Male,travislewis@outlook.com,3,0.0,4.4,0.0,Cybersecurity,Intermediate
U02373,tommymiller,22,Male,robert31@gmail.com,2,487.92,3.62,243.96,Business,Advanced
U02374,herreradavid,22,Male,chadtrujillo@gmail.com,3,0.78,4.3566666666666665,0.26,Machine Learning,Advanced
U02375,jamesvelazquez,33,Female,loriolson@yahoo.com,1,276.37,2.72,276.37,Design,Advanced
U02376,sharon88,19,Female,qshaffer@gmail.com,1,0.0,2.61,0.0,Design,Advanced
U02377,cnavarro,35,Male,kristinhines@gmail.com,2,0.0,3.795,0.0,Business,Advanced
U02378,kevin20,23,Male,michaelbruce@hotmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U02379,billydonovan,20,Male,williamstracy@outlook.com,2,0.0,3.065,0.0,Business,Advanced
U02380,stephenyoung,24,Female,codyperez@outlook.com,3,720.28,2.453333333333333,240.09333333333333,Business,Intermediate
U02381,hhale,31,Female,anthonyorr@yahoo.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U02382,tiffany23,32,Male,torreschristopher@gmail.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U02383,ewilson,21,Male,oarmstrong@gmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U02384,oliverlori,22,Male,cochranjason@gmail.com,3,119.04,2.5066666666666664,39.68,Artificial Intelligence,Beginner
U02385,laurasullivan,30,Male,anna98@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U02386,anna29,35,Male,smithkim@hotmail.com,4,299.57,4.2075,74.8925,Data Science,Beginner
U02387,jacobhall,31,Male,vmcbride@yahoo.com,1,0.0,1.52,0.0,Design,Advanced
U02388,donald35,23,Male,austin14@hotmail.com,1,346.71,1.23,346.71,Project Management,Advanced
U02389,edward86,33,Male,uperry@hotmail.com,2,177.34,3.52,88.67,Business,Advanced
U02390,jmurphy,28,Female,brooksjames@hotmail.com,2,472.28,3.585,236.14,Programming,Beginner
U02391,tinathomas,20,Female,jonathanwagner@outlook.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02392,jacobsonjason,21,Male,kjordan@hotmail.com,2,212.39,3.3,106.195,Digital Marketing,Advanced
U02393,angela68,18,Male,daniel11@outlook.com,1,0.0,3.32,0.0,Web Development,Beginner
U02394,edwardscolton,35,Male,hicksbrian@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U02395,bcox,32,Female,lrobles@outlook.com,3,0.0,4.3500000000000005,0.0,Cybersecurity,Beginner
U02396,jody90,16,Female,vhanson@gmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U02397,qalvarado,22,Male,campbellmichelle@gmail.com,1,0.0,3.85,0.0,Programming,Beginner
U02398,richardsonstephen,26,Female,qwalters@hotmail.com,2,248.88,2.545,124.44,Artificial Intelligence,Advanced
U02399,johnnunez,22,Male,okirk@hotmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U02400,rodriguezanthony,17,Male,jenniferwolf@hotmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U02401,bturner,28,Male,marshallsuzanne@outlook.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U02402,taylor51,19,Female,pricevictor@outlook.com,1,0.0,3.15,0.0,Business,Advanced
U02403,rivasamanda,18,Female,cclark@hotmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02404,nmoreno,28,Male,dylan47@hotmail.com,2,53.86,3.575,26.93,Finance,Beginner
U02405,brooksmichael,25,Female,kavila@yahoo.com,1,0.0,3.32,0.0,Web Development,Beginner
U02406,stoutjames,23,Female,combsjeffrey@gmail.com,2,314.26,2.0100000000000002,157.13,Design,Advanced
U02407,narroyo,27,Male,sandra79@outlook.com,2,0.0,4.3950000000000005,0.0,Cybersecurity,Beginner
U02408,ynixon,34,Female,bbrown@hotmail.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U02409,catherine06,24,Female,rachelclark@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U02410,vblackburn,18,Male,sandra06@yahoo.com,12,1444.1200000000001,3.4416666666666664,120.34333333333335,Digital Marketing,Advanced
U02411,swansonjose,31,Female,ybutler@yahoo.com,1,37.89,1.3,37.89,Web Development,Advanced
U02412,kirbycharles,15,Female,robin34@hotmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U02413,umata,25,Male,angela36@gmail.com,2,0.0,4.445,0.0,Finance,Advanced
U02414,jessica21,21,Male,reneeperez@yahoo.com,3,472.28,4.2299999999999995,157.42666666666665,Programming,Beginner
U02415,matthewchaney,33,Male,angela30@hotmail.com,11,1568.1699999999998,2.9454545454545453,142.56090909090906,Artificial Intelligence,Beginner
U02416,jessica99,24,Female,allenrodriguez@yahoo.com,1,0.0,4.45,0.0,Design,Advanced
U02417,leslienolan,34,Female,broth@yahoo.com,1,0.0,2.01,0.0,Marketing,Advanced
U02418,carrollmartin,23,Male,randysanchez@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U02419,ujones,17,Female,wilsonmark@gmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02420,valdezbarbara,20,Female,canthony@gmail.com,1,0.0,4.11,0.0,Marketing,Intermediate
U02421,brownsteven,15,Female,hramos@hotmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U02422,bridgetrivera,21,Female,vanessawhitehead@hotmail.com,1,57.32,4.74,57.32,Web Development,Advanced
U02423,bassemily,32,Female,nswanson@hotmail.com,2,445.67,2.04,222.835,Data Science,Advanced
U02424,chadcollins,31,Female,qbauer@yahoo.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U02425,brittany68,24,Female,woodsjordan@outlook.com,2,0.0,4.075,0.0,Artificial Intelligence,Beginner
U02426,lindamiller,19,Female,julie78@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U02427,vincent89,31,Female,lorihernandez@hotmail.com,15,893.0,3.372,59.53333333333333,Web Development,Advanced
U02428,buckandrea,30,Male,emmacarr@yahoo.com,2,548.22,4.645,274.11,Artificial Intelligence,Advanced
U02429,kylie71,30,Female,johnmorales@gmail.com,3,0.0,2.0233333333333334,0.0,Programming,Beginner
U02430,brianhunter,29,Male,ramirezchristine@outlook.com,1,0.0,3.32,0.0,Web Development,Beginner
U02431,jamesturner,16,Male,phillipblack@yahoo.com,1,327.99,1.51,327.99,Project Management,Beginner
U02432,gyoung,30,Female,bgonzalez@outlook.com,15,1593.46,2.9373333333333336,106.23066666666666,Data Science,Beginner
U02433,snowjoseph,15,Female,lisa03@yahoo.com,1,117.68,2.57,117.68,Data Science,Advanced
U02434,mooremathew,31,Male,john15@yahoo.com,1,0.0,3.85,0.0,Programming,Beginner
U02435,destiny40,17,Male,veronica90@gmail.com,1,487.92,3.64,487.92,Business,Advanced
U02436,janet40,16,Male,brownpatty@outlook.com,3,445.67,2.4666666666666663,148.55666666666667,Data Science,Beginner
U02437,trevortorres,15,Male,jamie99@gmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U02438,millersandra,28,Female,daniel65@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02439,stokestiffany,22,Female,longlisa@gmail.com,1,276.37,2.72,276.37,Design,Advanced
U02440,foxleah,26,Female,clarkfrancisco@hotmail.com,1,0.0,4.11,0.0,Marketing,Intermediate
U02441,rebekahtate,33,Male,donaldmorton@hotmail.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U02442,madisonmoore,23,Male,boothjames@hotmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U02443,jeremy50,22,Female,warnermichael@gmail.com,2,95.21000000000001,3.02,47.605000000000004,Web Development,Advanced
U02444,karen32,28,Female,donaldlucas@gmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U02445,smithtyler,26,Female,jessica44@gmail.com,14,1507.12,2.71,107.65142857142857,Machine Learning,Intermediate
U02446,frankrobinson,29,Male,kristinyu@outlook.com,2,490.9,3.9349999999999996,245.45,Artificial Intelligence,Beginner
U02447,johnsmith,31,Female,chelseagriffith@gmail.com,1,0.0,4.45,0.0,Design,Advanced
U02448,bendertrevor,17,Male,whiteryan@outlook.com,2,0.0,2.8099999999999996,0.0,Design,Advanced
U02449,sandraunderwood,32,Male,ymarquez@gmail.com,1,285.05,1.96,285.05,Business,Beginner
U02450,kendrakirk,30,Female,michellewalker@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U02451,vrivera,31,Male,katiespencer@hotmail.com,2,0.0,3.035,0.0,Marketing,Advanced
U02452,sarah62,23,Female,jacobgarner@yahoo.com,2,0.0,2.865,0.0,Design,Advanced
U02453,mharris,29,Female,zking@outlook.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U02454,chelseabeck,28,Male,eallen@outlook.com,2,0.0,2.335,0.0,Business,Advanced
U02455,thompsonchristopher,34,Male,ronaldkaiser@outlook.com,1,0.0,2.0,0.0,Business,Advanced
U02456,tristanwood,35,Male,jacobsonpeter@gmail.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U02457,melindahill,31,Female,icervantes@gmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02458,ushelton,26,Female,bensontracey@yahoo.com,2,443.7,2.63,221.85,Business,Advanced
U02459,ayersmartha,33,Male,sharonsilva@yahoo.com,12,625.46,3.0966666666666662,52.12166666666667,Design,Beginner
U02460,reyesashley,21,Female,jasonsnyder@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02461,krystal97,15,Female,beckerrussell@hotmail.com,2,0.0,2.7649999999999997,0.0,Business,Advanced
U02462,martinezmegan,26,Male,omiller@yahoo.com,1,327.99,1.51,327.99,Project Management,Beginner
U02463,trujillocory,29,Male,kristincisneros@yahoo.com,1,0.0,4.68,0.0,Project Management,Beginner
U02464,wendy76,21,Female,timothyreilly@outlook.com,1,0.0,3.85,0.0,Programming,Beginner
U02465,umccormick,27,Male,danielkelly@hotmail.com,2,0.0,3.695,0.0,Design,Beginner
U02466,paul83,23,Male,morrisshelby@outlook.com,4,365.96000000000004,3.285,91.49000000000001,Artificial Intelligence,Intermediate
U02467,careyroger,19,Male,justinchen@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U02468,morriscrystal,29,Female,odombrian@gmail.com,3,0.0,4.346666666666667,0.0,Data Science,Intermediate
U02469,tiffany70,21,Male,jonespaul@gmail.com,2,0.0,2.3,0.0,Programming,Beginner
U02470,jillhaynes,34,Male,josephwalker@outlook.com,13,734.32,2.6907692307692312,56.48615384615385,Design,Advanced
U02471,kelly63,16,Female,jose38@outlook.com,1,326.02,2.69,326.02,Business,Intermediate
U02472,tina16,17,Male,forbeskatie@yahoo.com,1,0.0,4.14,0.0,Finance,Beginner
U02473,angela83,31,Female,scardenas@outlook.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U02474,prodriguez,27,Male,phicks@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U02475,wilsoncynthia,35,Male,zchavez@hotmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U02476,wfigueroa,34,Female,reyeskaylee@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02477,ryanrobin,17,Male,dunnangelica@gmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U02478,ryan22,30,Male,carrillodawn@outlook.com,2,490.9,4.24,245.45,Artificial Intelligence,Beginner
U02479,scottadams,19,Female,matakimberly@gmail.com,4,285.05,2.9475000000000002,71.2625,Business,Beginner
U02480,walshjerry,35,Male,bill47@yahoo.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U02481,steven03,29,Male,teresa68@gmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U02482,jenniferharris,35,Male,amyperez@hotmail.com,2,0.0,2.725,0.0,Artificial Intelligence,Advanced
U02483,nicole09,25,Male,ahuang@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U02484,newmanangela,25,Female,sarahburnett@gmail.com,4,285.05,2.045,71.2625,Business,Beginner
U02485,christopherstevenson,22,Male,cnavarro@hotmail.com,14,621.35,3.3614285714285717,44.38214285714286,Marketing,Advanced
U02486,browntonya,29,Male,susan38@outlook.com,2,177.34,4.275,88.67,Digital Marketing,Advanced
U02487,glivingston,23,Male,brittany60@hotmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U02488,daniellealexander,27,Female,mcclurejames@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02489,thompsonanne,18,Male,zwright@gmail.com,1,0.0,3.65,0.0,Data Science,Beginner
U02490,xmoore,24,Female,richardbrown@yahoo.com,13,0.78,3.7130769230769234,0.060000000000000005,Data Science,Beginner
U02491,jameschristensen,17,Female,leekathleen@gmail.com,1,0.0,4.14,0.0,Finance,Beginner
U02492,courtneytyler,19,Male,brandynorris@hotmail.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U02493,heatherwebster,22,Female,riverastanley@outlook.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U02494,cory11,32,Male,othomas@yahoo.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U02495,bdavis,28,Male,natalie97@gmail.com,2,89.59,3.5600000000000005,44.795,Artificial Intelligence,Beginner
U02496,luke25,33,Female,raven54@gmail.com,1,0.0,1.52,0.0,Design,Advanced
U02497,margaret73,26,Female,rushshawn@outlook.com,2,0.0,2.8499999999999996,0.0,Cybersecurity,Advanced
U02498,dylan64,20,Female,qcollins@hotmail.com,1,0.0,1.28,0.0,Programming,Beginner
U02499,farrellkeith,28,Male,mcclaindana@yahoo.com,1,0.0,2.67,0.0,Web Development,Advanced
U02500,brett07,29,Male,stephaniejohnson@hotmail.com,1,0.0,4.11,0.0,Marketing,Intermediate
U02501,ggrant,16,Female,brent60@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U02502,marie50,16,Female,dianeowen@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U02503,nholt,16,Female,robert11@gmail.com,2,0.0,2.725,0.0,Cybersecurity,Advanced
U02504,omoon,34,Female,gbaldwin@yahoo.com,4,326.02,3.0225,81.505,Business,Advanced
U02505,kristieharris,35,Female,lisa70@hotmail.com,1,248.1,1.2,248.1,Artificial Intelligence,Beginner
U02506,jasongriffin,16,Female,hendersonmichael@gmail.com,1,285.05,1.96,285.05,Business,Beginner
U02507,millerlindsay,32,Female,rossseth@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02508,athomas,32,Male,rbailey@yahoo.com,1,0.0,4.51,0.0,Design,Beginner
U02509,robert07,24,Male,greencheryl@hotmail.com,3,0.78,3.1633333333333336,0.26,Business,Advanced
U02510,pamela57,23,Male,bernardmorgan@hotmail.com,2,0.0,3.78,0.0,Programming,Beginner
U02511,vasquezmichael,30,Female,abates@hotmail.com,1,0.0,2.43,0.0,Programming,Intermediate
U02512,qruiz,15,Female,klineelizabeth@yahoo.com,14,934.95,3.1221428571428573,66.78214285714286,Project Management,Intermediate
U02513,thompsonmegan,23,Male,iferguson@yahoo.com,1,472.28,4.74,472.28,Programming,Beginner
U02514,brendan22,17,Male,william83@yahoo.com,2,0.0,4.045,0.0,Artificial Intelligence,Advanced
U02515,nicole11,15,Male,theresawilliams@gmail.com,11,996.46,3.016363636363636,90.58727272727273,Cybersecurity,Beginner
U02516,gpatrick,32,Male,rbarnes@yahoo.com,1,0.0,2.98,0.0,Marketing,Advanced
U02517,brenda54,30,Female,kevinhill@yahoo.com,2,464.39,1.9,232.195,Data Science,Advanced
U02518,jgonzales,19,Female,tranrodney@outlook.com,1,0.0,2.43,0.0,Programming,Intermediate
U02519,christina77,29,Male,vpeters@hotmail.com,2,89.59,3.165,44.795,Artificial Intelligence,Beginner
U02520,stephanie87,29,Male,racheljohnson@yahoo.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U02521,virginiamckee,25,Male,danielvasquez@hotmail.com,4,89.59,4.135,22.3975,Artificial Intelligence,Intermediate
U02522,lrobles,21,Female,kevinwilson@outlook.com,1,117.68,2.57,117.68,Data Science,Advanced
U02523,brookscarrie,31,Male,paulcarey@outlook.com,1,0.0,1.59,0.0,Finance,Advanced
U02524,gloriarollins,32,Male,camposmaria@gmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U02525,thomasjulie,25,Male,johnsonjared@outlook.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U02526,maria48,30,Female,floydchad@gmail.com,2,461.65000000000003,3.795,230.82500000000002,Finance,Intermediate
U02527,coleroy,32,Female,stacyhill@yahoo.com,1,0.0,4.68,0.0,Project Management,Beginner
U02528,robert60,35,Male,aaronbishop@outlook.com,1,0.0,4.14,0.0,Finance,Beginner
U02529,dunnamy,17,Female,carpentercourtney@outlook.com,3,299.57,3.9500000000000006,99.85666666666667,Data Science,Beginner
U02530,jblanchard,21,Male,dana90@outlook.com,1,472.28,4.74,472.28,Programming,Beginner
U02531,mikemcmahon,22,Female,kayla45@hotmail.com,4,0.0,3.4800000000000004,0.0,Machine Learning,Intermediate
U02532,haley17,26,Male,adam37@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02533,alan48,18,Female,patrick75@hotmail.com,1,0.0,2.43,0.0,Programming,Intermediate
U02534,toddthomas,25,Female,brandon22@gmail.com,2,0.0,3.59,0.0,Design,Advanced
U02535,scottwallace,26,Female,crystalwood@yahoo.com,2,327.99,3.12,163.995,Machine Learning,Beginner
U02536,mark89,16,Male,jennifer15@gmail.com,2,0.0,2.435,0.0,Web Development,Advanced
U02537,patriciaherrera,31,Female,randerson@yahoo.com,12,1763.05,3.831666666666667,146.92083333333332,Artificial Intelligence,Advanced
U02538,ogregory,18,Male,meyerhenry@hotmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U02539,echristian,20,Female,ryan43@outlook.com,2,394.26,3.1450000000000005,197.13,Cybersecurity,Beginner
U02540,dphillips,33,Female,amy41@gmail.com,15,1028.3,3.033333333333333,68.55333333333333,Artificial Intelligence,Advanced
U02541,rubiomichelle,18,Female,probinson@yahoo.com,13,1775.24,3.6353846153846154,136.55692307692308,Artificial Intelligence,Beginner
U02542,zholloway,35,Female,castanedaryan@outlook.com,13,815.93,3.233846153846154,62.76384615384615,Machine Learning,Advanced
U02543,rayduncan,28,Male,dianamendoza@outlook.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U02544,omarhill,29,Male,laura10@outlook.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U02545,dianewebster,16,Female,urosales@outlook.com,2,0.0,2.92,0.0,Cybersecurity,Intermediate
U02546,smithamy,27,Female,ufrazier@yahoo.com,1,285.05,1.96,285.05,Business,Beginner
U02547,ryanallen,30,Female,toliver@gmail.com,1,0.0,3.6,0.0,Data Science,Intermediate
U02548,stephenclark,25,Male,ctaylor@gmail.com,2,487.92,3.785,243.96,Business,Advanced
U02549,andrewatkins,27,Male,annaroth@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U02550,rebeccajones,18,Male,belindaandrews@gmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U02551,schneidermary,25,Male,reillylee@yahoo.com,1,0.0,2.67,0.0,Web Development,Advanced
U02552,donovandylan,27,Male,chambersrobert@yahoo.com,1,0.0,4.51,0.0,Design,Beginner
U02553,richardmoreno,35,Female,elizabeth94@hotmail.com,2,487.92,2.775,243.96,Business,Advanced
U02554,sandersmarcia,32,Male,philip02@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U02555,smithlauren,15,Male,charlestapia@hotmail.com,1,0.0,4.51,0.0,Design,Beginner
U02556,andersonraymond,18,Female,amy65@gmail.com,1,276.37,2.72,276.37,Design,Advanced
U02557,heatherdurham,25,Female,elizabeth11@hotmail.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U02558,emily94,23,Female,bbowman@hotmail.com,4,0.78,3.6725000000000003,0.195,Cybersecurity,Intermediate
U02559,shermanryan,33,Female,april23@yahoo.com,1,0.0,4.45,0.0,Design,Advanced
U02560,nicole69,22,Male,samantha87@outlook.com,1,0.0,3.65,0.0,Data Science,Beginner
U02561,lewisbrian,33,Male,christinajohnson@gmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U02562,richardsonryan,18,Male,froberts@hotmail.com,4,326.02,3.09,81.505,Business,Beginner
U02563,josephpatton,27,Male,cheyenneyoung@hotmail.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U02564,johnwallace,19,Female,nicoleperez@yahoo.com,13,1558.96,3.1046153846153848,119.92,Cybersecurity,Beginner
U02565,hgibson,32,Male,kmay@gmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U02566,stevenbennett,30,Female,hayesbradley@outlook.com,14,1608.62,3.367142857142857,114.90142857142857,Programming,Beginner
U02567,jeremycunningham,35,Male,gchavez@hotmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U02568,parker04,33,Female,mjackson@gmail.com,2,0.0,3.71,0.0,Digital Marketing,Advanced
U02569,gomezjoseph,35,Female,natalie36@outlook.com,1,0.0,1.52,0.0,Design,Advanced
U02570,jasonlopez,25,Female,taylorjohn@yahoo.com,1,472.28,4.74,472.28,Programming,Beginner
U02571,youngmarcus,20,Female,zwilliams@hotmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U02572,michaelrivera,33,Female,millermatthew@outlook.com,1,0.0,2.61,0.0,Design,Advanced
U02573,christinaduncan,28,Female,williamsjessica@hotmail.com,1,0.0,1.28,0.0,Programming,Beginner
U02574,whitneyharris,24,Male,jeremy77@yahoo.com,1,346.71,1.23,346.71,Project Management,Advanced
U02575,burtonjill,30,Female,aprilmiller@hotmail.com,2,285.05,1.545,142.525,Business,Beginner
U02576,jlucas,17,Female,alicia11@outlook.com,1,117.68,2.57,117.68,Data Science,Advanced
U02577,wlogan,21,Female,dennissilva@yahoo.com,2,285.05,3.035,142.525,Business,Beginner
U02578,dawnthomas,15,Male,dcarroll@outlook.com,1,0.0,4.14,0.0,Finance,Beginner
U02579,john68,28,Female,edwardskayla@gmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U02580,schneidercourtney,17,Female,smithrebecca@gmail.com,1,285.05,1.96,285.05,Business,Beginner
U02581,aaronmitchell,22,Female,rwashington@yahoo.com,2,346.71,2.67,173.355,Marketing,Advanced
U02582,denisefuller,23,Male,colontonya@gmail.com,15,648.64,3.786666666666667,43.242666666666665,Cybersecurity,Beginner
U02583,benjamin13,33,Male,traceyromero@outlook.com,14,759.86,2.8449999999999998,54.27571428571429,Data Science,Beginner
U02584,hobbstonya,20,Male,walkerandrea@outlook.com,2,0.78,3.135,0.39,Cybersecurity,Advanced
U02585,ashields,32,Male,weaverkatherine@outlook.com,2,465.75,1.99,232.875,Finance,Advanced
U02586,kbaker,23,Male,meganshea@hotmail.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U02587,sgonzales,30,Male,heather05@gmail.com,2,285.05,2.9050000000000002,142.525,Business,Beginner
U02588,amycortez,18,Male,stephanie24@outlook.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U02589,davidfrancis,26,Female,mercedessmith@yahoo.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U02590,michaelwilliams,20,Male,harrisonmatthew@gmail.com,2,248.1,2.93,124.05,Artificial Intelligence,Beginner
U02591,oberry,33,Male,catherinemalone@gmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U02592,gibbsbrian,15,Male,andreanewman@outlook.com,2,472.28,4.84,236.14,Cybersecurity,Beginner
U02593,thunter,16,Male,uroberts@gmail.com,12,1432.53,3.4291666666666667,119.3775,Cybersecurity,Advanced
U02594,dawn83,18,Female,jermaine63@hotmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U02595,jrogers,17,Male,aaron43@gmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U02596,dickersoneugene,19,Female,kevinclements@hotmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U02597,tarnold,17,Female,samantha35@outlook.com,2,269.71,3.9450000000000003,134.855,Digital Marketing,Advanced
U02598,nicole35,25,Female,ericgallegos@outlook.com,1,0.0,3.6,0.0,Data Science,Intermediate
U02599,joel17,33,Female,zbrock@gmail.com,2,436.29999999999995,1.955,218.14999999999998,Artificial Intelligence,Advanced
U02600,howardpotter,17,Male,ngates@outlook.com,3,623.0799999999999,2.11,207.6933333333333,Cybersecurity,Advanced
U02601,cabreradevin,19,Female,reiddaniel@hotmail.com,4,0.0,2.9675000000000002,0.0,Artificial Intelligence,Beginner
U02602,mjohnson,33,Male,delacruzlori@gmail.com,13,974.75,3.3984615384615386,74.98076923076923,Cybersecurity,Intermediate
U02603,fosterwilliam,31,Female,oholmes@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U02604,ericaweaver,16,Male,nicholasmitchell@yahoo.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02605,leachkayla,22,Male,jhardin@outlook.com,12,1083.68,3.4175,90.30666666666667,Marketing,Advanced
U02606,phernandez,24,Male,ereeves@hotmail.com,1,0.0,2.67,0.0,Web Development,Advanced
U02607,andrew44,22,Male,hunterjulie@yahoo.com,1,0.0,3.32,0.0,Web Development,Beginner
U02608,tiffanylawrence,30,Male,swalsh@gmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U02609,robertwright,15,Male,aberger@outlook.com,2,0.0,1.96,0.0,Cybersecurity,Advanced
U02610,zacharybooth,19,Male,mcmillanmarilyn@hotmail.com,1,0.0,4.68,0.0,Project Management,Beginner
U02611,uschmidt,17,Female,arianayoung@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U02612,acamacho,22,Male,meghanhart@outlook.com,14,966.49,3.1635714285714287,69.035,Design,Advanced
U02613,josephsloan,23,Female,mcortez@hotmail.com,2,177.34,3.25,88.67,Design,Advanced
U02614,caldwelljill,30,Female,pamelagutierrez@yahoo.com,13,919.88,3.474615384615385,70.76,Business,Beginner
U02615,valdezalyssa,33,Male,brockanna@hotmail.com,2,0.0,3.715,0.0,Marketing,Beginner
U02616,shorn,19,Female,carly93@outlook.com,13,1265.18,2.8153846153846156,97.32153846153847,Design,Advanced
U02617,jameschristopher,23,Female,matthew88@hotmail.com,4,490.9,3.515,122.725,Artificial Intelligence,Intermediate
U02618,shericrawford,23,Male,careyjeff@outlook.com,3,0.0,3.5566666666666666,0.0,Web Development,Beginner
U02619,jason86,24,Female,eross@gmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U02620,justinmurphy,30,Female,greenscott@hotmail.com,2,37.89,2.905,18.945,Design,Advanced
U02621,psimon,34,Female,normanmatthew@yahoo.com,1,0.0,3.85,0.0,Programming,Beginner
U02622,michaelmartinez,32,Female,lindakramer@gmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U02623,elizabethallen,32,Female,pjohnson@gmail.com,11,679.7199999999999,3.2609090909090908,61.79272727272726,Finance,Advanced
U02624,rogersmichael,16,Female,alexis12@hotmail.com,3,490.9,3.526666666666667,163.63333333333333,Artificial Intelligence,Intermediate
U02625,gibsonanthony,22,Female,odomnicole@outlook.com,2,0.0,3.71,0.0,Digital Marketing,Advanced
